timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1778814420000,2026-05-15T03:07:00Z,1788-1-1-HN,,,,,device_not_recording
1778814480000,2026-05-15T03:08:00Z,1788-1-1-HN,,,,,device_not_recording
1778814540000,2026-05-15T03:09:00Z,1788-1-1-HN,,,,,device_not_recording
1778814600000,2026-05-15T03:10:00Z,1788-1-1-HN,,,,,device_not_recording
1778814660000,2026-05-15T03:11:00Z,1788-1-1-HN,,,,,device_not_recording
1778814720000,2026-05-15T03:12:00Z,1788-1-1-HN,,,,,device_not_recording
1778814780000,2026-05-15T03:13:00Z,1788-1-1-HN,,,,,device_not_recording
1778814840000,2026-05-15T03:14:00Z,1788-1-1-HN,,,,,device_not_recording
1778814900000,2026-05-15T03:15:00Z,1788-1-1-HN,,,,,device_not_recording
1778814960000,2026-05-15T03:16:00Z,1788-1-1-HN,,,,,device_not_recording
1778815020000,2026-05-15T03:17:00Z,1788-1-1-HN,,,,,device_not_recording
1778815080000,2026-05-15T03:18:00Z,1788-1-1-HN,,,,,device_not_recording
1778815140000,2026-05-15T03:19:00Z,1788-1-1-HN,,,,,device_not_recording
1778815200000,2026-05-15T03:20:00Z,1788-1-1-HN,,,,,device_not_recording
1778815260000,2026-05-15T03:21:00Z,1788-1-1-HN,,,,,device_not_recording
1778815320000,2026-05-15T03:22:00Z,1788-1-1-HN,,,,,device_not_recording
1778815380000,2026-05-15T03:23:00Z,1788-1-1-HN,,,,,device_not_recording
1778815440000,2026-05-15T03:24:00Z,1788-1-1-HN,,,,,device_not_recording
1778815500000,2026-05-15T03:25:00Z,1788-1-1-HN,,,,,device_not_recording
1778815560000,2026-05-15T03:26:00Z,1788-1-1-HN,,,,,device_not_recording
1778815620000,2026-05-15T03:27:00Z,1788-1-1-HN,,,,,device_not_recording
1778815680000,2026-05-15T03:28:00Z,1788-1-1-HN,,,,,device_not_recording
1778815740000,2026-05-15T03:29:00Z,1788-1-1-HN,,,,,device_not_recording
1778815800000,2026-05-15T03:30:00Z,1788-1-1-HN,,,,,device_not_recording
1778815860000,2026-05-15T03:31:00Z,1788-1-1-HN,,,,,device_not_recording
1778815920000,2026-05-15T03:32:00Z,1788-1-1-HN,,,,,device_not_recording
1778815980000,2026-05-15T03:33:00Z,1788-1-1-HN,,,,,device_not_recording
1778816040000,2026-05-15T03:34:00Z,1788-1-1-HN,,,,,device_not_recording
1778816100000,2026-05-15T03:35:00Z,1788-1-1-HN,,,,,device_not_recording
